ubigeo_reniec,department_code,department,province_code,province,district
200115,20,PUNO,2001,PUNO,AMANTANI
200201,20,PUNO,2002,AZANGARO,AZANGARO
200202,20,PUNO,2002,AZANGARO,ACHAYA
200203,20,PUNO,2002,AZANGARO,ARAPA
200204,20,PUNO,2002,AZANGARO,ASILLO
200205,20,PUNO,2002,AZANGARO,CAMINACA
200206,20,PUNO,2002,AZANGARO,CHUPA
200207,20,PUNO,2002,AZANGARO,JOSE DOMINGO CHOQUEHUANCA
200208,20,PUNO,2002,AZANGARO,MUÑANI
200210,20,PUNO,2002,AZANGARO,POTONI
200212,20,PUNO,2002,AZANGARO,SAMAN
200213,20,PUNO,2002,AZANGARO,SAN ANTON
200214,20,PUNO,2002,AZANGARO,SAN JOSE
200215,20,PUNO,2002,AZANGARO,SAN JUAN DE SALINAS
200216,20,PUNO,2002,AZANGARO,SANTIAGO DE PUPUJA
200217,20,PUNO,2002,AZANGARO,TIRAPATA
200301,20,PUNO,2003,CARABAYA,MACUSANI
200302,20,PUNO,2003,CARABAYA,AJOYANI
200303,20,PUNO,2003,CARABAYA,AYAPATA
200304,20,PUNO,2003,CARABAYA,COASA
200305,20,PUNO,2003,CARABAYA,CORANI
200306,20,PUNO,2003,CARABAYA,CRUCERO
200307,20,PUNO,2003,CARABAYA,ITUATA
200308,20,PUNO,2003,CARABAYA,OLLACHEA
200309,20,PUNO,2003,CARABAYA,SAN GABAN
200310,20,PUNO,2003,CARABAYA,USICAYOS
200401,20,PUNO,2004,CHUCUITO,JULI
200402,20,PUNO,2004,CHUCUITO,DESAGUADERO
200403,20,PUNO,2004,CHUCUITO,HUACULLANI
200406,20,PUNO,2004,CHUCUITO,PISACOMA
200407,20,PUNO,2004,CHUCUITO,POMATA
200410,20,PUNO,2004,CHUCUITO,ZEPITA
200412,20,PUNO,2004,CHUCUITO,KELLUYO
200501,20,PUNO,2005,HUANCANE,HUANCANE
200502,20,PUNO,2005,HUANCANE,COJATA
200504,20,PUNO,2005,HUANCANE,INCHUPALLA
200506,20,PUNO,2005,HUANCANE,PUSI
200507,20,PUNO,2005,HUANCANE,ROSASPATA
200508,20,PUNO,2005,HUANCANE,TARACO
200509,20,PUNO,2005,HUANCANE,VILQUE CHICO
200511,20,PUNO,2005,HUANCANE,HUATASANI
200601,20,PUNO,2006,LAMPA,LAMPA
200602,20,PUNO,2006,LAMPA,CABANILLA
200603,20,PUNO,2006,LAMPA,CALAPUJA
200604,20,PUNO,2006,LAMPA,NICASIO
200605,20,PUNO,2006,LAMPA,OCUVIRI
200606,20,PUNO,2006,LAMPA,PALCA
200607,20,PUNO,2006,LAMPA,PARATIA
200608,20,PUNO,2006,LAMPA,PUCARA
200609,20,PUNO,2006,LAMPA,SANTA LUCIA
200610,20,PUNO,2006,LAMPA,VILAVILA
200701,20,PUNO,2007,MELGAR,AYAVIRI
200702,20,PUNO,2007,MELGAR,ANTAUTA
200703,20,PUNO,2007,MELGAR,CUPI
200704,20,PUNO,2007,MELGAR,LLALLI
200705,20,PUNO,2007,MELGAR,MACARI
200706,20,PUNO,2007,MELGAR,NUÑOA
200707,20,PUNO,2007,MELGAR,ORURILLO
200708,20,PUNO,2007,MELGAR,SANTA ROSA
200709,20,PUNO,2007,MELGAR,UMACHIRI
200801,20,PUNO,2008,SANDIA,SANDIA
200803,20,PUNO,2008,SANDIA,CUYOCUYO
200804,20,PUNO,2008,SANDIA,LIMBANI
200805,20,PUNO,2008,SANDIA,PHARA
200806,20,PUNO,2008,SANDIA,PATAMBUCO
200807,20,PUNO,2008,SANDIA,QUIACA
200808,20,PUNO,2008,SANDIA,SAN JUAN DEL ORO
200810,20,PUNO,2008,SANDIA,YANAHUAYA
200811,20,PUNO,2008,SANDIA,ALTO INAMBARI
200812,20,PUNO,2008,SANDIA,SAN PEDRO DE PUTINA PUNCO
200901,20,PUNO,2009,SAN ROMAN,JULIACA
200902,20,PUNO,2009,SAN ROMAN,CABANA
200903,20,PUNO,2009,SAN ROMAN,CABANILLAS
200904,20,PUNO,2009,SAN ROMAN,CARACOTO
200905,20,PUNO,2009,SAN ROMAN,SAN MIGUEL
201001,20,PUNO,2010,YUNGUYO,YUNGUYO
201002,20,PUNO,2010,YUNGUYO,UNICACHI
201003,20,PUNO,2010,YUNGUYO,ANAPIA
201004,20,PUNO,2010,YUNGUYO,COPANI
201005,20,PUNO,2010,YUNGUYO,CUTURAPI
201006,20,PUNO,2010,YUNGUYO,OLLARAYA
201007,20,PUNO,2010,YUNGUYO,TINICACHI
201101,20,PUNO,2011,SAN ANTONIO DE PUTINA,PUTINA
201102,20,PUNO,2011,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA
201103,20,PUNO,2011,SAN ANTONIO DE PUTINA,QUILCAPUNCU
201104,20,PUNO,2011,SAN ANTONIO DE PUTINA,ANANEA
201105,20,PUNO,2011,SAN ANTONIO DE PUTINA,SINA
201201,20,PUNO,2012,EL COLLAO,ILAVE
201202,20,PUNO,2012,EL COLLAO,PILCUYO
201203,20,PUNO,2012,EL COLLAO,SANTA ROSA
201204,20,PUNO,2012,EL COLLAO,CAPASO
201205,20,PUNO,2012,EL COLLAO,CONDURIRI
201301,20,PUNO,2013,MOHO,MOHO
201302,20,PUNO,2013,MOHO,CONIMA
201303,20,PUNO,2013,MOHO,TILALI
201304,20,PUNO,2013,MOHO,HUAYRAPATA
210101,21,SAN MARTIN,2101,MOYOBAMBA,MOYOBAMBA
210102,21,SAN MARTIN,2101,MOYOBAMBA,CALZADA
210103,21,SAN MARTIN,2101,MOYOBAMBA,HABANA
210104,21,SAN MARTIN,2101,MOYOBAMBA,JEPELACIO
210105,21,SAN MARTIN,2101,MOYOBAMBA,SORITOR
210106,21,SAN MARTIN,2101,MOYOBAMBA,YANTALO
210201,21,SAN MARTIN,2102,HUALLAGA,SAPOSOA
210202,21,SAN MARTIN,2102,HUALLAGA,PISCOYACU
210203,21,SAN MARTIN,2102,HUALLAGA,SACANCHE
210204,21,SAN MARTIN,2102,HUALLAGA,TINGO DE SAPOSOA
210205,21,SAN MARTIN,2102,HUALLAGA,ALTO SAPOSOA
210206,21,SAN MARTIN,2102,HUALLAGA,EL ESLABON
210301,21,SAN MARTIN,2103,LAMAS,LAMAS
210303,21,SAN MARTIN,2103,LAMAS,BARRANQUITA
210304,21,SAN MARTIN,2103,LAMAS,CAYNARACHI
210305,21,SAN MARTIN,2103,LAMAS,CUÑUMBUQUI
210306,21,SAN MARTIN,2103,LAMAS,PINTO RECODO
210307,21,SAN MARTIN,2103,LAMAS,RUMISAPA
210311,21,SAN MARTIN,2103,LAMAS,SHANAO
210313,21,SAN MARTIN,2103,LAMAS,TABALOSOS
210314,21,SAN MARTIN,2103,LAMAS,ZAPATERO
210315,21,SAN MARTIN,2103,LAMAS,ALONSO DE ALVARADO
210316,21,SAN MARTIN,2103,LAMAS,SAN ROQUE DE CUMBAZA
210401,21,SAN MARTIN,2104,MARISCAL CACERES,JUANJUI
210402,21,SAN MARTIN,2104,MARISCAL CACERES,CAMPANILLA
210403,21,SAN MARTIN,2104,MARISCAL CACERES,HUICUNGO
210404,21,SAN MARTIN,2104,MARISCAL CACERES,PACHIZA
210405,21,SAN MARTIN,2104,MARISCAL CACERES,PAJARILLO
210501,21,SAN MARTIN,2105,RIOJA,RIOJA
210502,21,SAN MARTIN,2105,RIOJA,POSIC
210503,21,SAN MARTIN,2105,RIOJA,YORONGOS
210504,21,SAN MARTIN,2105,RIOJA,YURACYACU
210505,21,SAN MARTIN,2105,RIOJA,NUEVA CAJAMARCA
210506,21,SAN MARTIN,2105,RIOJA,ELIAS SOPLIN VARGAS
210507,21,SAN MARTIN,2105,RIOJA,SAN FERNANDO
210508,21,SAN MARTIN,2105,RIOJA,PARDO MIGUEL
210509,21,SAN MARTIN,2105,RIOJA,AWAJUN
210601,21,SAN MARTIN,2106,SAN MARTIN,TARAPOTO
210602,21,SAN MARTIN,2106,SAN MARTIN,ALBERTO LEVEAU
210604,21,SAN MARTIN,2106,SAN MARTIN,CACATACHI
210606,21,SAN MARTIN,2106,SAN MARTIN,CHAZUTA
210607,21,SAN MARTIN,2106,SAN MARTIN,CHIPURANA
210608,21,SAN MARTIN,2106,SAN MARTIN,EL PORVENIR
210609,21,SAN MARTIN,2106,SAN MARTIN,HUIMBAYOC
210610,21,SAN MARTIN,2106,SAN MARTIN,JUAN GUERRA
210611,21,SAN MARTIN,2106,SAN MARTIN,MORALES
210612,21,SAN MARTIN,2106,SAN MARTIN,PAPAPLAYA
210616,21,SAN MARTIN,2106,SAN MARTIN,SAN ANTONIO
210619,21,SAN MARTIN,2106,SAN MARTIN,SAUCE
210620,21,SAN MARTIN,2106,SAN MARTIN,SHAPAJA
210621,21,SAN MARTIN,2106,SAN MARTIN,LA BANDA DE SHILCAYO
210701,21,SAN MARTIN,2107,BELLAVISTA,BELLAVISTA
210702,21,SAN MARTIN,2107,BELLAVISTA,SAN RAFAEL
210703,21,SAN MARTIN,2107,BELLAVISTA,SAN PABLO
210704,21,SAN MARTIN,2107,BELLAVISTA,ALTO BIAVO
210705,21,SAN MARTIN,2107,BELLAVISTA,HUALLAGA
210706,21,SAN MARTIN,2107,BELLAVISTA,BAJO BIAVO
210801,21,SAN MARTIN,2108,TOCACHE,TOCACHE
210802,21,SAN MARTIN,2108,TOCACHE,NUEVO PROGRESO
210803,21,SAN MARTIN,2108,TOCACHE,POLVORA
210804,21,SAN MARTIN,2108,TOCACHE,SHUNTE
210805,21,SAN MARTIN,2108,TOCACHE,UCHIZA
210901,21,SAN MARTIN,2109,PICOTA,PICOTA
210902,21,SAN MARTIN,2109,PICOTA,BUENOS AIRES
210903,21,SAN MARTIN,2109,PICOTA,CASPIZAPA
210904,21,SAN MARTIN,2109,PICOTA,PILLUANA
210905,21,SAN MARTIN,2109,PICOTA,PUCACACA
210906,21,SAN MARTIN,2109,PICOTA,SAN CRISTOBAL
210907,21,SAN MARTIN,2109,PICOTA,SAN HILARION
210908,21,SAN MARTIN,2109,PICOTA,TINGO DE PONASA
210909,21,SAN MARTIN,2109,PICOTA,TRES UNIDOS
210910,21,SAN MARTIN,2109,PICOTA,SHAMBOYACU
211001,21,SAN MARTIN,2110,EL DORADO,SAN JOSE DE SISA
211002,21,SAN MARTIN,2110,EL DORADO,AGUA BLANCA
211003,21,SAN MARTIN,2110,EL DORADO,SHATOJA
211004,21,SAN MARTIN,2110,EL DORADO,SAN MARTIN
211005,21,SAN MARTIN,2110,EL DORADO,SANTA ROSA
211006,21,SAN MARTIN,2110,EL DORADO,SANTA LUCIA
220101,22,TACNA,2201,TACNA,TACNA
220102,22,TACNA,2201,TACNA,CALANA
220104,22,TACNA,2201,TACNA,INCLAN
220107,22,TACNA,2201,TACNA,PACHIA
220108,22,TACNA,2201,TACNA,PALCA
220109,22,TACNA,2201,TACNA,POCOLLAY
220110,22,TACNA,2201,TACNA,SAMA
220111,22,TACNA,2201,TACNA,LA YARADA LOS PALOS
220112,22,TACNA,2201,TACNA,CIUDAD NUEVA
220113,22,TACNA,2201,TACNA,CORONEL GREGORIO ALBARRACIN L.
220201,22,TACNA,2202,TARATA,TARATA
220205,22,TACNA,2202,TARATA,HEROES ALBARRACIN
220206,22,TACNA,2202,TARATA,ESTIQUE
220207,22,TACNA,2202,TARATA,ESTIQUE PAMPA
220210,22,TACNA,2202,TARATA,SITAJARA
220211,22,TACNA,2202,TARATA,SUSAPAYA
220212,22,TACNA,2202,TARATA,TARUCACHI
220213,22,TACNA,2202,TARATA,TICACO
220301,22,TACNA,2203,JORGE BASADRE,LOCUMBA
220302,22,TACNA,2203,JORGE BASADRE,ITE
220303,22,TACNA,2203,JORGE BASADRE,ILABAYA
220401,22,TACNA,2204,CANDARAVE,CANDARAVE
220402,22,TACNA,2204,CANDARAVE,CAIRANI
220403,22,TACNA,2204,CANDARAVE,CURIBAYA
220404,22,TACNA,2204,CANDARAVE,HUANUARA
220405,22,TACNA,2204,CANDARAVE,QUILAHUANI
220406,22,TACNA,2204,CANDARAVE,CAMILACA
230101,23,TUMBES,2301,TUMBES,TUMBES
230102,23,TUMBES,2301,TUMBES,CORRALES
230103,23,TUMBES,2301,TUMBES,LA CRUZ
230104,23,TUMBES,2301,TUMBES,PAMPAS DE HOSPITAL
230105,23,TUMBES,2301,TUMBES,SAN JACINTO
230106,23,TUMBES,2301,TUMBES,SAN JUAN DE LA VIRGEN
230201,23,TUMBES,2302,CONTRALMIRANTE VILLAR,ZORRITOS
230202,23,TUMBES,2302,CONTRALMIRANTE VILLAR,CASITAS
230203,23,TUMBES,2302,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL
230301,23,TUMBES,2303,ZARUMILLA,ZARUMILLA
230302,23,TUMBES,2303,ZARUMILLA,MATAPALO
230303,23,TUMBES,2303,ZARUMILLA,PAPAYAL
230304,23,TUMBES,2303,ZARUMILLA,AGUAS VERDES
240101,24,CALLAO,2401,CALLAO,CALLAO
240102,24,CALLAO,2401,CALLAO,BELLAVISTA
240103,24,CALLAO,2401,CALLAO,LA PUNTA
240104,24,CALLAO,2401,CALLAO,CARMEN DE LA LEGUA-REYNOSO
240105,24,CALLAO,2401,CALLAO,LA PERLA
240106,24,CALLAO,2401,CALLAO,VENTANILLA
240107,24,CALLAO,2401,CALLAO,MI PERU
250101,25,UCAYALI,2501,CORONEL PORTILLO,CALLERIA
250102,25,UCAYALI,2501,CORONEL PORTILLO,YARINACOCHA
250103,25,UCAYALI,2501,CORONEL PORTILLO,MASISEA
250104,25,UCAYALI,2501,CORONEL PORTILLO,CAMPOVERDE
250105,25,UCAYALI,2501,CORONEL PORTILLO,IPARIA
250106,25,UCAYALI,2501,CORONEL PORTILLO,NUEVA REQUENA
250107,25,UCAYALI,2501,CORONEL PORTILLO,MANANTAY
250201,25,UCAYALI,2502,PADRE ABAD,PADRE ABAD
250202,25,UCAYALI,2502,PADRE ABAD,IRAZOLA
250203,25,UCAYALI,2502,PADRE ABAD,CURIMANA
250204,25,UCAYALI,2502,PADRE ABAD,NESHUYA
250205,25,UCAYALI,2502,PADRE ABAD,ALEXANDER VON HUMBOLDT
250206,25,UCAYALI,2502,PADRE ABAD,HUIPOCA
250207,25,UCAYALI,2502,PADRE ABAD,BOQUERON
250301,25,UCAYALI,2503,ATALAYA,RAIMONDI
250302,25,UCAYALI,2503,ATALAYA,TAHUANIA
250303,25,UCAYALI,2503,ATALAYA,YURUA
250304,25,UCAYALI,2503,ATALAYA,SEPAHUA
250401,25,UCAYALI,2504,PURUS,PURUS
